refcode,name,metal,ox,high_spin,low_spin,multiplicity,spin_splitting_kcal_per_mol,energetic_homo_ls_eV,energetic_homo_hs_eV,energetic_lumo_ls_eV,energetic_lumo_hs_eV,energetic_gap_ls_eV,energetic_gap_hs_eV
train_1109,cr_3_water_water_water_water_water_fluoride,cr,3,4,2,4,-23.7699779222807,-16.7567715138053,-17.2193650762196,-12.1308358896629,-11.8015781187681,4.62593562414243,5.41778695745152
train_1110,cr_3_water_water_water_water_water_phosphine,cr,3,4,2,4,-25.7532644733467,-21.2330445148138,-21.222159960404,-16.8683381965053,-16.6833007715396,4.3647063183085,4.53885918886446
train_1111,cr_3_water_water_water_water_water_hydrogensulfide,cr,3,4,2,4,-25.4624578206608,-21.0833818916797,-21.1432469409334,-17.2846724026781,-17.0969138391099,3.79870948900167,4.04633310182341
train_1112,fe_2_ammonia_ammonia_ammonia_ammonia_ammonia_acetonitrile,fe,2,5,1,5,-7.40166450537879,-13.4260978644228,-13.2165701920352,-7.34979536518159,-8.91172892298027,6.07630249924121,4.3048412690549
train_1113,fe_2_ammonia_ammonia_ammonia_ammonia_ammonia_carbonyl,fe,2,5,1,5,-0.347673694785576,-14.9036761255459,-14.2070646433221,-8.75662402264138,-9.86140629523069,6.14705210290456,4.34565834809145
train_1114,fe_2_ammonia_ammonia_ammonia_ammonia_ammonia_chloride,fe,2,5,1,5,-11.7010358766155,-9.11853545676546,-9.22193872365806,-4.01367943859417,-4.7347811682399,5.1048560181713,4.48715755541816
train_1115,fe_2_ammonia_ammonia_ammonia_ammonia_ammonia_cyanide,fe,2,5,1,5,-3.23826979361209,-9.08043951633135,-9.24098669387512,-4.12524612129407,-4.87628037556661,4.95519339503728,4.36470631830851
train_1116,fe_2_ammonia_ammonia_ammonia_ammonia_ammonia_fluoride,fe,2,5,1,5,-4.38819288997671,-8.59063456789274,-8.54709635025375,-3.64088345006034,-4.62593562414243,4.9497511178324,3.92116072611132
train_1117,fe_2_ammonia_ammonia_ammonia_ammonia_ammonia_misc,fe,2,5,1,5,-2.71724497512031,-13.6111352893885,-13.2791563798912,-7.55115962176191,-9.02329560568018,6.05997566762658,4.25586077421104
train_1118,fe_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_ammonia,fe,2,5,1,1,26.3530052724554,-18.6234725950769,-17.1513366111587,-11.8995391084558,-13.3363002905424,6.72393348662114,3.81503632061629
train_1119,fe_2_water_water_water_water_water_acetonitrile,fe,2,5,1,5,-22.3211797818356,-14.7050330075681,-14.106382515032,-8.90356550717296,-9.72262822650642,5.8014675003951,4.38375428852556
train_1120,fe_2_water_water_water_water_water_chloride,fe,2,5,1,5,-20.7784853281038,-10.3076730260303,-10.193385204728,-4.91437631600072,-5.79874636179266,5.39329671002959,4.39463884293531
train_1121,fe_2_water_water_water_water_water_phosphine,fe,2,5,1,5,-24.964750061906,-15.1050403821263,-14.6995907303632,-9.51854283132366,-10.2314811451621,5.5864975508026,4.4681095852011
train_1122,fe_2_water_water_water_water_water_hydrogensulfide,fe,2,5,1,5,-26.3677325433322,-15.2166070648262,-14.7240809777851,-9.64099406843332,-10.255971392584,5.57561299639285,4.4681095852011
train_1123,fe_3_ammonia_ammonia_ammonia_ammonia_ammonia_acetonitrile,fe,3,6,2,2,3.50074702915311,-20.3894915480584,-20.2888094197682,-16.1173039422327,-16.8928284439272,4.27218760582565,3.39598097584103
train_1124,fe_3_ammonia_ammonia_ammonia_ammonia_ammonia_carbonyl,fe,3,6,2,2,6.86441825324439,-21.9867999076887,-21.265698178043,-17.1839902743879,-18.0139375481311,4.80280963330082,3.25176062991188
train_1125,fe_3_ammonia_ammonia_ammonia_ammonia_ammonia_chloride,fe,3,6,2,2,0.840380328476108,-15.246539589453,-15.6819217658428,-11.676405743056,-12.4219977201236,3.57013384639698,3.2599240457192
train_1126,fe_3_ammonia_ammonia_ammonia_ammonia_ammonia_cyanide,fe,3,6,2,2,7.69089228152399,-15.4342981530211,-15.4669518162503,-12.0056635139508,-12.7158806891868,3.42863463907027,2.75107112706353
train_1127,fe_3_ammonia_ammonia_ammonia_ammonia_ammonia_fluoride,fe,3,6,2,2,1.41753335937198,-15.9050551312427,-16.0737657245937,-11.4859260408854,-12.3947863340993,4.41912909035724,3.67897939049445
train_1128,fe_3_ammonia_ammonia_ammonia_ammonia_ammonia_misc,fe,3,6,2,2,9.39479655470948,-20.4411931815047,-20.3459533304194,-15.9513144874841,-16.8982707211321,4.48987869402059,3.44768260928733
train_1129,fe_3_ammonia_ammonia_ammonia_ammonia_ammonia_phosphine,fe,3,6,2,2,4.24172671943073,-20.7867777840141,-19.7745142239077,-16.0547177543767,-16.8737804737101,4.73206002963747,2.90073375019755
train_1130,fe_3_ammonia_ammonia_ammonia_ammonia_ammonia_water,fe,3,6,2,2,2.08316943036736,-21.5078795136599,-20.985420901992,-16.6370414152981,-17.6846797772363,4.87083809836173,3.30074112475575
train_1131,fe_3_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_ammonia,fe,3,6,2,2,15.8132771456379,-24.8249474700302,-23.888875790792,-20.6670476855069,-20.9010656053165,4.15789978452332,2.98781018547552
train_1132,fe_3_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_cyanide,fe,3,6,2,2,30.1357728804992,-18.7268758619695,-18.2942148241821,-16.2914568127887,-15.6547103798185,2.43541904918087,2.63950444436362
train_1133,fe_3_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_fluoride,fe,3,6,2,2,8.09118622252475,-19.1758637313716,-19.608524769159,-15.7172965676745,-16.0329486455572,3.45856716369708,3.57557612360186
train_1134,fe_3_water_water_water_water_water_acetonitrile,fe,3,6,2,6,-20.525412514296,-21.4725047118282,-21.2248810990065,-17.6819586386338,-18.1853692800846,3.79054607319436,3.03951181892182
train_1135,fe_3_water_water_water_water_water_ammonia,fe,3,6,2,6,-17.2579637184155,-22.5664024300078,-22.492931687742,-18.0928505676018,-18.7949043270305,4.47355186240597,3.69802736071151
train_1136,fe_3_water_water_water_water_water_chloride,fe,3,6,2,6,-19.5338151410308,-16.5009844851763,-16.6343202766957,-13.2192913306376,-13.502289745291,3.28169315453869,3.13203053140467
train_1137,fe_3_water_water_water_water_water_cyanide,fe,3,6,2,6,-5.44181593508073,-16.8030308700468,-16.7105121575639,-13.2002433604205,-13.8805280110297,3.60278750962623,2.82998414653419
train_1138,fe_3_water_water_water_water_water_fluoride,fe,3,6,2,6,-18.6652824785869,-17.3799122537634,-17.9295822514556,-13.0260904898646,-13.6029718735812,4.35382176389876,4.32661037787439
train_1139,mn_2_ammonia_ammonia_ammonia_ammonia_ammonia_carbonyl,mn,2,6,2,6,-25.4755749649133,-14.1145459308393,-14.4220345929146,-9.71718594930154,-8.77022971565356,4.39735998153775,5.65180487726108
train_1140,mn_2_ammonia_ammonia_ammonia_ammonia_ammonia_chloride,mn,2,6,2,6,-36.8115443411903,-8.23144427237109,-9.25187124828486,-3.92116072611132,-3.88578592427964,4.31028354625977,5.36608532400522
train_1141,mn_2_ammonia_ammonia_ammonia_ammonia_ammonia_cyanide,mn,2,6,2,6,-30.1537923170133,-8.22055971796134,-9.14846798139227,-4.03000627020879,-3.95109325073812,4.19055344775256,5.19737473065414
train_1142,mn_2_ammonia_ammonia_ammonia_ammonia_ammonia_misc,mn,2,6,2,6,-30.3439022735066,-12.6369676697161,-13.6791637544494,-8.44097194475872,-8.03008001579077,4.19599572495743,5.64908373865864
train_1143,mn_2_ammonia_ammonia_ammonia_ammonia_ammonia_phosphine,mn,2,6,2,6,-37.5062037293308,-12.9771099950207,-14.1118247922369,-8.50355813261476,-8.35933778668562,4.47355186240598,5.75248700555123
train_1144,mn_2_ammonia_ammonia_ammonia_ammonia_ammonia_water,mn,2,6,2,6,-39.3212900682731,-12.8818701439355,-14.0546808815857,-8.14981011429799,-8.2096751635516,4.73206002963747,5.84500571803408
train_1145,mn_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_ammonia,mn,2,6,2,6,-9.21818978630218,-17.4561041346316,-17.2057593832074,-13.9784890007175,-12.212470047736,3.47761513391413,4.99328933547139
train_1146,mn_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_cyanide,mn,2,6,2,2,15.2987653106847,-12.555333511643,-11.6791268816584,-10.0382803043891,-8.01647432277859,2.51705320725397,3.66265255887983
train_1147,mn_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_fluoride,mn,2,6,2,2,0.442485858166061,-12.1335570282654,-11.4723203478732,-9.24915010968242,-7.49945798831561,2.88440691858293,3.97286235955762
train_1148,mn_2_water_water_water_water_water_phosphine,mn,2,6,2,6,-47.4563533847401,-14.2152280591294,-14.9526566203898,-9.37704362399695,-9.18112164462151,4.8381844351325,5.77153497576829
train_1149,mn_2_water_water_water_water_water_hydrogensulfide,mn,2,6,2,6,-49.2632089329697,-14.3784963752757,-14.9717045906069,-9.48588916809442,-9.16207367440445,4.89260720718123,5.80963091620241
train_1150,mn_3_ammonia_ammonia_ammonia_ammonia_ammonia_acetonitrile,mn,3,5,1,5,-44.6161768563845,-20.2588768951414,-19.6003613533517,-17.009837403832,-16.6696950785274,3.24903949130945,2.93066627482435
train_1151,mn_3_ammonia_ammonia_ammonia_ammonia_ammonia_carbonyl,mn,3,5,1,5,-47.8889475601544,-21.6357730279744,-20.8466428332677,-18.0710814587823,-17.6629106684168,3.56469156919211,3.18373216485097
train_1152,mn_3_ammonia_ammonia_ammonia_ammonia_ammonia_chloride,mn,3,5,1,5,-42.919007391452,-15.1540208769701,-15.3009623615017,-12.4383245517383,-12.3947863340993,2.71569632523185,2.90617602740242
train_1153,mn_3_ammonia_ammonia_ammonia_ammonia_ammonia_cyanide,mn,3,5,1,5,-45.7746832783157,-15.5812396375527,-15.3771542423699,-12.7675823226331,-12.0247114841679,2.81365731491957,3.35244275820205
train_1154,mn_3_ammonia_ammonia_ammonia_ammonia_ammonia_fluoride,mn,3,5,1,5,-43.7544612058143,-15.2791932526822,-15.290077807092,-12.1580472756873,-11.7335496537072,3.12114597699492,3.5565281533848
train_1155,mn_3_ammonia_ammonia_ammonia_ammonia_ammonia_phosphine,mn,3,5,1,5,-47.3039116297644,-20.5636444186143,-19.396275958169,-17.3173260659073,-17.1050772549173,3.24631835270701,2.29119870325172
train_1156,mn_3_ammonia_ammonia_ammonia_ammonia_ammonia_hydrogensulfide,mn,3,5,1,5,-49.62192980651,-20.5418753097948,-18.8901441781157,-17.5513439857169,-17.2411341850391,2.99053132407796,1.64900999307665
train_1157,mn_3_ammonia_ammonia_ammonia_ammonia_ammonia_water,mn,3,5,1,5,-48.5179185035835,-21.1677371883553,-20.5418753097948,-17.5812765103437,-17.3363740361244,3.5864606780116,3.20550127367046
train_1158,mn_3_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_cyanide,mn,3,5,1,5,-24.7882560570284,-18.579934377438,-18.6370782880891,-16.5445227028153,-14.9608200361971,2.03541167462267,3.67625825189202
train_1159,mn_3_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_fluoride,mn,3,5,1,5,-31.9222674405138,-18.9119132869352,-19.0833450188888,-16.2207072091253,-15.2166070648262,2.69120607780992,3.86673795406259
train_1160,mn_3_water_water_water_water_water_acetonitrile,mn,3,5,1,5,-44.2712652700747,-21.0588916442578,-21.6874746614207,-18.0438700727579,-18.0411489341555,3.01502157149989,3.64632572726521
train_1161,mn_3_water_water_water_water_water_chloride,mn,3,5,1,5,-50.2935471096033,-16.2370340407399,-16.6397625539006,-13.589366180569,-13.7090962790762,2.64766786017093,2.93066627482435
train_1162,mn_3_water_water_water_water_water_cyanide,mn,3,5,1,5,-51.1764490487741,-16.4438405745251,-17.0860292847002,-13.7118174176787,-13.3254157361326,2.73202315684647,3.76061354856755
train_1163,mn_3_water_water_water_water_water_fluoride,mn,3,5,1,5,-51.2308868761491,-16.7132332961664,-17.439777303017,-13.483241775074,-13.0560230144914,3.22999152109239,4.38375428852556
train_1164,co_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_phosphine,co,2,4,2,2,10.4978861716801,-17.1513366111587,-16.7105121575639,-12.8002359858624,-13.651952368425,4.35110062529632,3.05855978913888
train_1165,co_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_hydrogensulfide,co,2,4,2,2,5.99184254728461,-16.3975812182837,-16.8846650281199,-13.096840093528,-13.8505954864029,3.30074112475575,3.03406954171695
train_1166,co_2_phosphine_phosphine_phosphine_phosphine_phosphine_acetonitrile,co,2,4,2,2,2.81186568550165,-13.526779992713,-13.7580767739201,-10.0328380271842,-10.4954315895984,3.49394196552875,3.26264518432163
train_1167,co_2_phosphine_phosphine_phosphine_phosphine_phosphine_carbonyl,co,2,4,2,2,7.88450606258764,-13.8560377636078,-14.3131890488172,-10.7321706480104,-11.2383024280637,3.12386711559736,3.0748866207535
train_1168,co_2_phosphine_phosphine_phosphine_phosphine_phosphine_cyanide,co,2,4,2,2,11.8769400853265,-9.86140629523069,-10.0355591657866,-6.10079274666314,-6.99332620826238,3.76061354856755,3.04223295752426
train_1169,co_2_phosphine_phosphine_phosphine_phosphine_phosphine_misc,co,2,4,2,2,7.04342493150878,-13.2383393008547,-13.7907304371493,-9.88861768125506,-10.5253641142253,3.34972161959961,3.26536632292407
train_1170,co_2_phosphine_phosphine_phosphine_phosphine_phosphine_hydrogensulfide,co,2,4,2,2,4.60363314465636,-13.8233841003786,-14.0846134062125,-10.4518933719595,-10.8627853009274,3.3714907284191,3.22182810528508
train_1171,co_2_phosphine_phosphine_phosphine_phosphine_phosphine_water,co,2,4,2,2,2.45108218830382,-13.9975369709345,-14.0764499904052,-10.4083551543205,-10.7512186182275,3.58918181661404,3.32523137217768
train_1172,co_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_acetonitrile,co,2,4,2,4,-9.84188186913588,-14.0682865745979,-14.5254378598072,-11.0505438644955,-11.0233324784712,3.01774271010233,3.50210538133607
train_1173,co_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_chloride,co,2,4,2,4,-10.5249600053347,-10.5172006984179,-10.6723055987568,-7.27088234571093,-7.1429888313964,3.24631835270701,3.52931676736043
train_1174,co_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_fluoride,co,2,4,2,4,-6.36187239638885,-10.4328454017424,-10.8491796079152,-6.69127982339191,-6.70216437780165,3.7415655783505,4.14701523011357
train_1175,co_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_misc,co,2,4,2,4,-3.71047142579528,-14.0492386043808,-14.5635338002413,-10.8954389641566,-11.0614284189053,3.15379964022416,3.50210538133607
train_1176,co_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_phosphine,co,2,4,2,4,-7.92545682900628,-14.3104679102147,-14.72952325499,-11.3988496056074,-11.3036097545222,2.9116183046073,3.42591350046784
train_1177,co_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_water,co,2,4,2,4,-12.3751056748887,-14.6751004829413,-14.9417720659801,-11.6274252482121,-11.3988496056074,3.04767523472913,3.54292246037262
train_1178,co_3_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_acetonitrile,co,3,5,1,1,37.0892956592239,-22.2616349065348,-23.1460049523268,-18.5391172984014,-20.318741944395,3.72251760813344,2.82726300793176
train_1179,co_3_phosphine_phosphine_phosphine_phosphine_phosphine_acetonitrile,co,3,5,1,1,41.5954988594602,-19.589476798942,-18.0493123499628,-14.4165923157098,-16.1472364668595,5.17288448323221,1.90207588310327
train_1180,co_3_phosphine_phosphine_phosphine_phosphine_phosphine_misc,co,3,5,1,1,49.167010726611,-19.739139422076,-18.0874082903969,-14.4029866226976,-16.2860145355838,5.33615279937842,1.80139375481311
train_1181,co_3_phosphine_phosphine_phosphine_phosphine_phosphine_hydrogensulfide,co,3,5,1,1,37.6322561381809,-19.8670329363905,-18.3459164576284,-15.0397330556678,-16.5091479009836,4.82729988072275,1.83676855664479
train_1182,co_3_phosphine_phosphine_phosphine_phosphine_phosphine_water,co,3,5,1,1,33.4740355558158,-20.0765606087782,-18.5527229914136,-15.2274916192359,-16.686021910142,4.84906898954224,1.86670108127159
train_1183,cr_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_acetonitrile,cr,2,5,1,5,-22.2422272301163,-16.4574462675373,-15.6628737956258,-13.9403930602833,-11.6981748518755,2.51705320725397,3.96469894375031
train_1184,cr_2_phosphine_phosphine_phosphine_phosphine_phosphine_acetonitrile,cr,2,5,1,5,-41.3138325724099,-13.3934442011936,-12.8274473718867,-10.5580177774545,-9.63010951402357,2.83542642373907,3.19733785786315
train_1185,cr_2_phosphine_phosphine_phosphine_phosphine_phosphine_ammonia,cr,2,5,1,5,-44.0966975937545,-13.7254231106908,-13.1349360339621,-10.7376129252153,-9.91038679007455,2.98781018547552,3.22454924388752
train_1186,cr_2_phosphine_phosphine_phosphine_phosphine_phosphine_carbonyl,cr,2,5,1,5,-31.0558142189603,-14.4955053351804,-13.4260978644228,-11.6301463868146,-10.473662480779,2.86535894836587,2.95243538364385
train_1187,cr_2_phosphine_phosphine_phosphine_phosphine_phosphine_chloride,cr,2,5,1,5,-38.887515798759,-9.30901515893604,-9.33894768356284,-6.7429814568382,-5.95113012352912,2.56603370209783,3.38781756003372
train_1188,cr_2_phosphine_phosphine_phosphine_phosphine_phosphine_cyanide,cr,2,5,1,5,-37.3435801938525,-9.67636887026499,-9.34983223797258,-7.13210427698665,-5.78514066878048,2.54426459327834,3.56469156919211
train_1189,cr_2_phosphine_phosphine_phosphine_phosphine_phosphine_misc,cr,2,5,1,5,-45.2069476585189,-13.3417425677473,-12.792072570055,-11.1022454979418,-9.60017698939677,2.23949706980542,3.19189558065828
train_1190,cr_2_phosphine_phosphine_phosphine_phosphine_phosphine_hydrogensulfide,cr,2,5,1,5,-42.6727240418508,-13.8805280110297,-13.2954832115058,-10.9172080729761,-10.2233177293548,2.96331993805359,3.07216548215106
train_1191,cr_2_phosphine_phosphine_phosphine_phosphine_phosphine_water,cr,2,5,1,5,-41.0519502785801,-13.8233841003786,-13.2954832115058,-10.666863321552,-10.1280778782695,3.1565207788266,3.16740533323635
train_1192,cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_acetonitrile,cr,2,5,1,5,-48.8103580614749,-13.8342686547883,-13.502289745291,-10.6396519355276,-10.3022307488254,3.19461671926071,3.20005899646559
train_1193,cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_ammonia,cr,2,5,1,5,-53.7202275014818,-14.1444784554661,-13.8914125654395,-10.9172080729761,-10.6069982722984,3.22727038248996,3.28441429314113
train_1194,cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_carbonyl,cr,2,5,1,5,-39.1811269167902,-14.985310283619,-14.1798532572978,-11.9049813856607,-11.265513814088,3.08032889795837,2.91433944320973
train_1195,cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_chloride,cr,2,5,1,5,-51.0816358185104,-9.59201357358945,-9.85596401802582,-6.579713140692,-6.52529036864327,3.01230043289745,3.33067364938255
train_1196,cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_cyanide,cr,2,5,1,5,-49.4230818433597,-9.85052174082094,-9.89405995845993,-6.82733675351374,-6.27494561721909,3.0231849873072,3.61911434124084
train_1197,cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_misc,cr,2,5,1,5,-46.6638783219191,-13.9403930602833,-13.5376645471227,-10.8138048060835,-10.2859039172108,3.1265882541998,3.25176062991189
train_1198,cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_phosphine,cr,2,5,1,5,-48.4187198606601,-14.3322370190342,-13.8315475161859,-11.0505438644955,-10.8736698553372,3.28169315453869,2.95787766084872
train_1199,cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_water,cr,2,5,1,5,-49.5959068631865,-14.3540061278537,-14.0165849411516,-10.9308137659883,-10.8464584693128,3.4231923618654,3.17012647183878
train_1200,cr_3_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_acetonitrile,cr,3,4,2,4,-22.6998609788199,-22.4031341138616,-22.2697983223422,-19.159536899757,-18.4683676947381,3.24359721410458,3.80143062760411
train_1201,cr_3_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_chloride,cr,3,4,2,4,-14.0466827306463,-18.0411489341555,-17.8370635389727,-15.0669444416921,-14.6016297406755,2.97420449246334,3.23543379829727
train_1202,cr_3_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_phosphine,cr,3,4,2,4,-26.047868562398,-22.7133439145393,-22.6017772318394,-19.7309760062687,-18.5826555160404,2.98236790827065,4.01912171579904
